stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1159e45f-e1d9-48d7-bd44-36b2a65cd7b4,311,Cno. Alfacar - CEIP Juan Ramón Jiménez,,37.1995737,-3.5996812,,,0,,,2,
13ad2de4-7731-4860-8a48-a720b835083b,312,Cno. Alfacar - Ronda Panaderos,,37.1995922,-3.5996188,,,0,,,2,
f332a324-048b-4f32-b760-ecb10d50c8b7,313,Cno. Alfacar - Centro Valoración 2,,37.2014111,-3.5984408,,,0,,,2,
08d397c3-4290-4542-9aba-af4d5cc46ab4,314,Cno. Alfacar - Centro Valoración,,37.200454,-3.5991704,,,0,,,2,
c976d181-9bca-4000-8908-4815665c78ee,315,Julio Moreno Dávila-IES Cartuja,,37.2031159,-3.598001,,,0,,,2,
6e2617b0-76ae-416b-a41b-df6bfa68ad35,316,Ctra. Alfacar - Residencia Estudiantes,,37.2033167,-3.5975288,,,0,,,2,
4fe07c63-91e2-431b-bc25-bb9a634097b5,317,Cno. Alfacar - INEF 2,,37.204654,-3.5973411,,,0,,,2,
81c5bed7-acd2-43bc-bd66-a92bab16cb88,318,Cno. Alfacar - Fte INEF,,37.2045985,-3.5972607,,,0,,,2,
14b69e28-d3e7-494a-88fa-56499cb753ed,319,Fernando de los Ríos 23,,37.1578141,-3.6078863,,,0,,,2,
ec953e9c-1b63-4a7b-87b5-4acbf5accb4c,320,Fernando de los Rios 24,,37.1588159,-3.6065841,,,0,,,2,
9374c3da-c1de-45f4-b373-65c75bce73cb,321,Fernando de los Ríos 35,,37.1602011,-3.6052805,,,0,,,2,
78dc2562-b939-45eb-8516-253b2f194697,322,Fernando de los Ríos 8,,37.1600557,-3.6055486,,,0,,,2,
2ac76ad6-f5ee-4047-ab39-1860eb709592,323,Juan Pablo II 6 - Hospital Traumatología,,37.1938905,-3.6083812,,,0,,,2,
9279b266-9711-4635-b068-64a8dc8b7694,324,Juan Pablo II 5,,37.1939417,-3.6084936,,,0,,,2,
50792298-4237-4d59-9ab3-3c03f64384a3,325,Juan Pablo II 72,,37.1963348,-3.6097115,,,0,,,2,
094de3ef-7597-4667-a815-fb483c53a1ca,326,Juan Pablo II 17,,37.1956382,-3.609411,,,0,,,2,
749945b4-5f98-44cf-b753-9f53bf189a65,328,Ctra. de la Sierra 70,,37.1653239,-3.5813247,,,0,,,2,
2aa76856-5adc-451e-b256-b51ebac14295,330,Ctra. de la Sierra 46,,37.1658383,-3.583145,,,0,,,2,
dd89d590-8102-49d9-b0fd-56d7117f7242,332,Ctra. de la Sierra 30,,37.1664156,-3.585096,,,0,,,2,
80c3f9ba-5c12-4bcb-966d-d2555d6df62b,334,Ctra. de la Sierra 14,,37.1674927,-3.588438,,,0,,,2,
a9e0511c-c041-4673-b3eb-126997ad735c,335,Ctra. de la Sierra 13,,37.1670054,-3.5869466,,,0,,,2,
8a3a18b0-b9cf-409a-b7f9-a36ed88fa209,336,Ctra. de la Sierra Fte 137,,37.1636625,-3.5743578,,,0,,,2,
7fd51665-8aa3-4066-a6d4-edaa01738969,337,Ctra. de la Sierra 130,,37.1639887,-3.5762947,,,0,,,2,
1db4cd34-8252-4d76-8c43-9d2c06da6c17,339,Ctra. de la Sierra 114,,37.1645488,-3.5786121,,,0,,,2,
03625714-9e02-4fe8-b074-fad76dda9d08,341,Andrés Segovia - Fte Centro Cívico Zaidín,,37.1584226,-3.5953081,,,0,,,2,
fe73ee49-1314-407e-9e54-506f20b82081,342,Andrés Segovia 60 - Centro Cívico Zaidín,,37.1579522,-3.5956299,,,0,,,2,
b7d9799a-5a04-4472-b9b7-6c9d417a2923,343,Ctra. Murcia - Fte 1,,37.1879632,-3.5996747,,,0,,,2,
327588ab-fd58-4be4-a495-aa068999fa52,344,Ctra. Murcia - Fte Cármenes de Rolando,,37.1852921,-3.5971587,,,0,,,2,
1556814d-b674-4742-abca-d28995485601,346,Mirador San Cristóbal-Albaicín,,37.1831809,-3.596102,,,0,,,2,
717a5072-e23c-4eae-9fb6-b1a89b49b44c,348,Ctra. Murcia - Pagés - Albaicín,,37.1846255,-3.5934734,,,0,,,2,
eb3a0722-289a-476a-b249-ad6e97948cde,350,Ctra. Murcia - Fajalauza,,37.1866312,-3.5930135,,,0,,,2,
8b42b926-c943-4d5b-998c-f596d5f18726,352,Avda. Dílar - Fte Plaza Asunción Linares,,37.1505642,-3.6014235,,,0,,,2,
f8e421d9-2c50-4375-b5a3-5a8066152a0d,353,Ctra. Málaga - Villarejo,,37.188459,-3.6154514,,,0,,,2,
cb2fe65c-f18e-4e36-b2ae-acb3ad9b33be,354,Ctra. Málaga - Villa Pineda,,37.1884376,-3.6155427,,,0,,,2,
69a42746-f5ad-4401-b0d2-e94c1ae36271,355,Ctra. Málaga 54 - Fte Las Torres,,37.188912,-3.6197536,,,0,,,2,
66b163ca-6413-4b2d-a3c0-187a66cd462c,356,Ctra. Málaga - Las Torres,,37.1888453,-3.6197805,,,0,,,2,
3f94b8ac-0c69-40ae-9d7f-3597d4c0ea8d,357,Ctra. Málaga 74,,37.1892455,-3.6231708,,,0,,,2,
71883d15-cb7c-43ae-93cc-0ebbcf9bb6c3,358,Ctra. Málaga 69,,37.1891941,-3.623498,,,0,,,2,
cf035326-03f2-4b4d-8d3e-6e81defd42e5,359,Ctra. Málaga 88,,37.1893296,-3.6261963,,,0,,,2,
02813e21-7ab6-4af6-90a3-7df116a79b94,360,Ctra. Málaga 81,,37.1892465,-3.6261046,,,0,,,2,
66e2a828-1f3a-41d4-a7b5-1f1c95757186,361,Ctra. Málaga 116 - Venta Zurita,,37.1898301,-3.6298865,,,0,,,2,
1782697a-71d1-40b3-bb66-5bfc6a88db3b,362,Ctra. Málaga 125 - Venta Zurita,,37.1897507,-3.6298835,,,0,,,2,
68432aac-1af4-4cb8-acdc-f07f7349cb05,363,Ctra. Málaga 142,,37.1906729,-3.6366946,,,0,,,2,
d583fbc9-70e9-42b6-ac2a-b792781e5567,364,Ctra. Málaga Fte 142,,37.1905971,-3.6366081,,,0,,,2,
b52a1eac-89b8-4266-8670-a6ee13a85a99,365,Ctra. Málaga - Polígono Fatinafar,,37.1910067,-3.6390709,,,0,,,2,
64022c95-4a8e-4df3-a213-6e2d1712c951,366,Ctra. Málaga 191,,37.1909538,-3.6391078,,,0,,,2,
24a3fc8e-7215-4d69-84ce-1466c20c97c1,367,Ctra. Málaga 193 - Ciudad de los Niños,,37.1913999,-3.641467,,,0,,,2,
1c760c20-cdc6-400b-98cd-9f21363f32b7,368,Ctra. Málaga 160 - Ciudad de los Niños,,37.1914256,-3.6413294,,,0,,,2,
5f6a716b-9308-4cd8-8359-8902da03d059,371,Campus Universitario - Doctor Salvatierra Fte 2,,37.1922666,-3.5980761,,,0,,,2,
a3ab65db-e437-4800-98e6-c2ed91e74b43,372,Doctor Azpitarte - Hospital Virgen de las Nieves,,37.1888225,-3.6091041,,,0,,,2,
bedad8e1-bffd-49dd-92aa-9a56b6a1b80a,373,Doctor Azpitarte 1- Cáritas,,37.1882806,-3.6077075,,,0,,,2,
7c92b624-92b8-4c5c-af36-d3ec0d2976f3,374,Doctor Castroviejo 13,,37.190786,-3.6087804,,,0,,,2,
a87aef87-e1eb-4d6d-8a6a-8e1b06984d84,375,Juan Pablo II - Fte Estación Autobuses,,37.2001077,-3.6131983,,,0,,,2,
e95ef333-3e72-4c08-bdd4-c9ffed844ce9,376,Doctor Olóriz 14,,37.1880917,-3.607187,,,0,,,2,
0c680ddc-fb39-4b6f-8593-0dd52ba2cb46,377,Cno. Real de los Neveros - Aixa la Horra,,37.1580506,-3.5792576,,,0,,,2,
33c6a85e-cc6f-4da7-ae38-75b39be8290a,378,Cno. Real de los Neveros - Fte Aconcagua,,37.1577757,-3.5785781,,,0,,,2,
7f5e2faa-5b91-4608-b80a-14d04b1ab081,380,Profesor Clavera - Facultad Psicología 1,,37.193493,-3.5950131,,,0,,,2,
cb93dfa0-b0fb-4828-ae74-46e3516bb23a,381,Profesor Clavera - Fte Facultad Empresariales,,37.1922708,-3.5953495,,,0,,,2,
9de1bbda-c00a-4227-bb2b-9f40d5829b83,382,Juan Pablo II - Estación Autobuses,,37.1999753,-3.6135364,,,0,,,2,
e476e608-25aa-49f7-9250-9ccd9888bc56,383,Estación de Autobuses,,37.2000342,-3.6135983,,,0,,,2,
63b23da2-a38e-474c-ad59-eda498e86e73,385,Fargue-Mirador del Veleta,,37.2105928,-3.5552573,,,0,,,2,
9361a723-41e7-4448-905f-f80fb905d7a4,386,Fargue 2,,37.1993514,-3.5684269,,,0,,,2,
1528821f-f12b-4d79-8dd2-006861bc7652,387,Fargue Fte 2,,37.1993924,-3.5684775,,,0,,,2,
cc317966-5429-4b8a-a1b5-b5ab991ee929,388,Fargue - Barriada del Pilar 5,,37.2005863,-3.5664421,,,0,,,2,
16384ab4-5cee-4190-9b98-74f0c8f70ed1,389,Fargue 49,,37.2004828,-3.5669485,,,0,,,2,
acceba29-a789-4319-a2e1-fd9f1510c00f,390,Fargue - Fábrica de Pólvoras,,37.2026031,-3.5644841,,,0,,,2,
42afdd61-bc3d-4ee5-8ca8-26e4a668a88b,391,Fargue 25,,37.2029449,-3.5642212,,,0,,,2,
a0979b31-7161-443f-a2d7-7fd5a0d7262e,392,Fargue - Barrio Nuevo 1,,37.207162,-3.5582828,,,0,,,2,
51df0f2b-b3d2-4a8f-8cab-c67e9ae4a436,393,Fargue - Barriada de los Remedios,,37.2072175,-3.5579288,,,0,,,2,
75509a88-187d-44f0-a3e6-8c682bccbf99,394,Fargue - El Retiro 1,,37.2093197,-3.5566252,,,0,,,2,
c1f75682-d33f-4fc5-9ba7-532454e0fc31,395,Fargue - El Retiro 2,,37.209405,-3.556668,,,0,,,2,
a809c411-ab67-4caf-8dc7-add82fd7cd7c,396,Profesor Clavera - Facultad Farmacia 1,,37.1957799,-3.5961685,,,0,,,2,
9a4ba7bc-1f83-4087-a813-d230890d02ba,397,Profesor Clavera - Facultad Farmacia 2,,37.1959074,-3.5960108,,,0,,,2,
b20269f6-f976-433f-92e0-3bf148a37c5d,399,Plaza de Europa - Avda. Maracena,,37.1969088,-3.6219934,,,0,,,2,
4d180317-7cd2-4127-a918-80545f80e166,400,Plaza de Europa - José Mª Carulla,,37.1958219,-3.622223,,,0,,,2,
b0b1616d-b15e-40a0-bf91-003140822ad2,401,Fernando Gómez de la Cruz - Fte 59,,37.1980639,-3.6233111,,,0,,,2,
913dc724-0854-44ec-bfd4-71909acec958,403,Profesor Clavera - Facultad Económicas y Empresari,,37.1920402,-3.5953295,,,0,,,2,
08d6e0d5-440d-45fa-8771-3f6bf4e36e9d,404,Profesor Clavera - Facultad Filosofía y Letras,,37.190794,-3.596633,,,0,,,2,
4522e859-3e20-40bd-b679-6bb987ffb46b,405,Francisco Pradilla 6,,37.1904105,-3.6145672,,,0,,,2,
7e0e7ab9-e659-4e57-97a1-4467bd5637d1,406,Francisco Pradilla - Fte 6,,37.1904163,-3.6147501,,,0,,,2,
89fce3ea-500c-4a03-94b6-9e830d2702ba,407,Avda. Fuente Nueva 5 - Universidad,,37.1796805,-3.607689,,,0,,,2,
1385768d-c311-435e-a345-6bca39aa01d2,408,Jose Mª Garrido Lopera 3,,37.1590175,-3.5895115,,,0,,,2,
77d37166-12dc-4e81-9bf2-d1285c96c48a,414,Gran Vía 14 - Catedral,,37.1768938,-3.5981029,,,0,,,2,
2925a4ed-0b69-4aaa-bd6c-9fa0e76f776c,416,Gran Vía 28 - Sagrado Corazón,,37.1787419,-3.5991122,,,0,,,2,
7ec259f7-54bc-4383-a59e-90413b21bed5,420,Gran Vía 54,,37.182121,-3.6009728,,,0,,,2,
ce44d4ff-0f58-41bd-b5c3-77b25949dfb7,422,Gran Vía 61,,37.1824987,-3.6012616,,,0,,,2,
2bcfb3bd-2243-47d0-b3c7-7480a918dffc,425,Ctra. Murcia - Haza Grande,,37.1900316,-3.5924434,,,0,,,2,
3ce6209d-a636-448c-8aaa-f54ca3877d0a,426,Ctra. Murcia 210 - Haza Grande,,37.1901086,-3.5921751,,,0,,,2,
6c195ed0-a9cf-4e00-b9e7-881d4b2fe75a,429,Julio Moreno Dávila 14,,37.2030987,-3.599857,,,0,,,2,
4557b710-9f51-416c-83db-c0dbfd80be2b,431,Julio Moreno Dávila - Centro Cívico Norte,,37.2031202,-3.6005329,,,0,,,2,
b5c1af43-1dfc-4b64-b5b2-c11bf7f7669b,432,Julio Moreno Dávila 3,,37.2030987,-3.6027914,,,0,,,2,
774c3224-f73b-4876-93b1-192649f9f800,433,Joaquina Eguaras 1,,37.2004287,-3.6088893,,,0,,,2,
4ccfd74e-2a53-4ffb-8fd1-345f66237608,434,Joaquina Eguaras 2- Delegación JJAA,,37.1985771,-3.6072323,,,0,,,2,
8631c7f2-8139-4923-b49f-f3246bb50629,435,Joaquina Eguaras 7,,37.2019231,-3.6098911,,,0,,,2,
77432936-da01-4aaa-8132-ac0003f2e6bc,436,Joaquina Eguaras 60,,37.2018924,-3.609356,,,0,,,2,
1427802a-cc33-48af-9927-c9450286a306,438,Joaquina Eguaras 29,,37.2103674,-3.614039,,,0,,,2,
77b3dec9-b3dc-42da-9b95-78f9d7817317,439,Jorge Torres 3,,37.1585217,-3.5913206,,,0,,,2,
a2c4958f-3c94-45b5-8d3a-13bc5459f5ec,441,Jose Mª Carulla 10,,37.1936881,-3.6232513,,,0,,,2,
0bca6f9e-59f3-4af9-92bd-bc9a81deb3ff,442,Juan Echevarría 2,,37.1592623,-3.5896688,,,0,,,2,
2cff5282-2b30-45b2-95a6-9aaf9f74032c,443,Luis Amador 22,,37.1938092,-3.6150134,,,0,,,2,
137ccf00-d15a-4667-ae8b-89dc21c94444,444,Luis Amador 7,,37.1937775,-3.6151922,,,0,,,2,
4b3841e9-3f62-4726-9709-a2c5a29d1328,445,Luis de Vicente 4,,37.1994754,-3.602271,,,0,,,2,
a465800d-0a58-4317-933b-3f8c03299cc5,446,Luis de Vicente 5,,37.1997246,-3.6018634,,,0,,,2,
0174c10a-ad20-4318-b7b6-2e5047153056,451,Poeta Manuel de Góngora 9,,37.1663741,-3.5950183,,,0,,,2,
f9aa10ee-d238-4abc-90a9-a4026cf6208f,452,Merced Alta - CEIP Arrayanes,,37.2107196,-3.6163766,,,0,,,2,
84cea497-22e0-494a-8f0d-007dc0e48461,453,Arquitecto Modesto Cendoya 10,,37.2090855,-3.617262,,,0,,,2,
6ad0dd57-c93b-44ae-9c31-a4ff0c01f998,454,Andújar,,37.2088798,-3.6189458,,,0,,,2,
22e156b3-5339-466e-8c5c-0df5d73560bc,455,Molinos 38,,37.1722176,-3.5921001,,,0,,,2,
9bfd6766-da36-4932-9c73-5f8e20c7445c,456,Molinos 68,,37.1707062,-3.5904957,,,0,,,2,
b951011f-7306-42b3-b962-1aca735136d2,457,Molinos 67,,37.1704849,-3.5901576,,,0,,,2,
a9900d5a-ef42-425d-a7be-79416603f808,458,Paseo Cartuja - Monasterio,,37.1918088,-3.6007348,,,0,,,2,
bfc8f8e1-7d5a-461a-80bd-50791f654aa3,459,Paseo de Cartuja - Seminario Diocesano,,37.191946,-3.60095,,,0,,,2,
1e741023-1bcc-4fa7-a08f-bf6c86218fdf,460,Glorieta Neptuno,,37.1673578,-3.6090844,,,0,,,2,
ad020a38-d22f-433e-9cde-09041ac214c1,461,Avda. Andalucía 18,,37.1887346,-3.6130865,,,0,,,2,
63073a14-68d2-4216-82f1-f5e069a6134f,462,María Maeztu - Parque Nueva Granada,,37.2054659,-3.5951257,,,0,,,2,
048dd5d1-4f25-45a1-897f-d9811d2b31de,463,Plaza de San Isidro-Iglesia,,37.1870048,-3.6038682,,,0,,,2,
80bdd294-7f0b-416c-a20b-9354689e05b2,465,Plaza San Isidro,,37.1866641,-3.6037249,,,0,,,2,
1b66f630-88fa-4a01-b796-457eeb37b5ef,466,Pablo Picasso 33,,37.1647967,-3.5948521,,,0,,,2,
c3272231-b9aa-452d-868f-751c60431b9c,467,Pablo Picasso 10,,37.163634,-3.597191,,,0,,,2,
4f6eed7c-b71c-499e-8aa2-189a0f81f891,468,Palacio de Congresos - Plaza Rotary,,37.1664183,-3.5979706,,,0,,,2,
05588479-f315-4a67-ba39-22595116639e,470,Emperador Carlos V - Palacio Deportes,,37.1530399,-3.5920196,,,0,,,2,
bb7983d0-eb9c-40db-8894-7a3952f114b7,472,Palau y Quer 21,,37.1541301,-3.605039,,,0,,,2,
14cd1507-7e2a-43b2-9b05-2cd04f6b183e,473,Palau y Quer 9 - Centro Comercial,,37.15593,-3.6084884,,,0,,,2,
6acc27f0-dda9-4f37-b60f-22245c749001,475,Parking Alhambra - Cementerio,,37.1714198,-3.580277,,,0,,,2,
c0b3916c-bfdb-4d96-a679-c671950ebea6,476,Fernando de los Ríos - Parque Cruz de Lagos,,37.1613041,-3.6040306,,,0,,,2,
ae2d9ce4-272c-4dd7-ad01-5c018a2b6d14,477,Gabriela Mistral 14 - Parque Nueva Granada,,37.2046798,-3.5952758,,,0,,,2,
33ecfc4e-cbe1-4f25-8422-1159753cddd1,479,Casería del Cerro 76,,37.2063972,-3.6108877,,,0,,,2,
9612640b-05a3-4071-a42a-6bf5fa533ef6,487,Plaza Isabel la Católica 2,,37.1756422,-3.596957,,,0,,,2,
cacfe4ab-6979-406e-a2ba-1641e509c04c,488,Plaza Isabel la Católica 4,,37.1755731,-3.596928,,,0,,,2,
2aa12c79-752a-4065-b9ec-218ab89a7585,489,Santa Escolástica 2,,37.1746369,-3.5954744,,,0,,,2,
dbfc13d6-f3f5-406d-b969-0cb1b79e3840,490,Pedro Temboury 8,,37.2017529,-3.6138422,,,0,,,2,
7252c476-51aa-4f8f-88b0-afcd7145d71f,491,Pedro Temboury 1,,37.2018126,-3.6138582,,,0,,,2,
77b829f8-5a20-418e-811a-2fd7fff6bfd3,493,El Pinar Fte 5,,37.1895529,-3.5902601,,,0,,,2,
a3c97e31-a951-411f-8194-2d36dae126ba,495,Andarax 35 - San Miguel Alto,,37.1869792,-3.5866671,,,0,,,2,
e56b4a56-d365-4953-8ca6-c675edf45491,496,Cno. Viejo del Fargue 19,,37.1897838,-3.5888547,,,0,,,2,
9f112f10-93f6-4030-b7ad-0de6ca7d2b59,497,Pintor Maldonado-Estadio los Cármenes,,37.1522232,-3.5970837,,,0,,,2,
2dbe3856-d841-403d-982e-21e58f648cc3,498,Pintor Maldonado 42 - Nuevo los Cármenes,,37.1523686,-3.597105,,,0,,,2,
96d8194e-6972-405d-a1a2-77bb2e7aadf1,500,Pintor Maldonado 24,,37.1544635,-3.596794,,,0,,,2,
129166a5-3650-48a7-a347-b4fd0e1945ff,503,Cno. de la Zubia 6 - Plaza del Ángel,,37.1636041,-3.5966705,,,0,,,2,
78eef1c2-cbb5-4706-9dfc-5296d1012e70,504,Plaza del Carmen - Ayuntamiento,,37.1741996,-3.5990617,,,0,,,2,
6f6f6e27-a87f-4341-82f3-6b5ffb25ca32,505,Plaza Einstein,,37.1783704,-3.6096903,,,0,,,2,
0a11cd1c-81c0-41e5-84f5-1d79917c8b94,507,Andrés Segovia 43 - Hípica,,37.1608467,-3.594954,,,0,,,2,
187430a5-4c67-4469-823b-1310e7c3e415,508,Andrés Segovia - Hípica,,37.1608467,-3.5950505,,,0,,,2,
48637f79-e0a2-418d-9ba3-fca865b11052,509,Plaza Fortuny - Realejo,,37.1737095,-3.5943816,,,0,,,2,
f1b2f925-fcf7-4f3f-b1cb-d6fa6217aac6,510,Poeta Gracián 5,,37.1535444,-3.5991328,,,0,,,2,
706bd91f-505c-4706-97e1-b9ec21621a26,512,Primavera 23,,37.1620907,-3.5920893,,,0,,,2,
f49a8e90-f338-4d84-9313-3c83008068bb,513,Primavera 27,,37.1623086,-3.5937363,,,0,,,2,
1e346fc0-9a8e-46c6-9759-c3aeabaed74e,515,Profesor Clavera - Facultad  Psicología,,37.1941185,-3.5952828,,,0,,,2,
31864ead-becf-4ec6-ba13-d811f929f43d,522,Recogidas 35,,37.1715379,-3.6032313,,,0,,,2,
3ebfe35f-8bdc-4ed6-8ed3-0a0bdce56584,523,Recogidas 2,,37.173081,-3.6005223,,,0,,,2,
d1c669d5-276d-4c77-921e-5999cd2cb449,524,Recogidas 5,,37.1729343,-3.6006162,,,0,,,2,
0b7aa439-3c0d-41d9-bdc5-a69ce9eea423,525,Recogidas 38,,37.1715678,-3.6033118,,,0,,,2,
4d07ff8e-1a1e-4a6e-9177-467ad99ba4ab,530,Sagrada Familia 18 - Iglesia Santa Micaela,,37.1912025,-3.6247264,,,0,,,2,
2c9c4a5f-4512-42e0-a8f7-3b23bd80da43,531,Sagrada Familia 28,,37.189882,-3.6254935,,,0,,,2,
f189e054-e556-4bf9-aa87-97ca9645e947,534,Sánchez Cotán 4,,37.2004839,-3.6043839,,,0,,,2,
ed992841-5cb4-4014-9dc9-229785153d03,535,Sanchez Cotán Fte 4,,37.2004839,-3.6043878,,,0,,,2,
b0f6f6ca-7381-45fc-b06e-3ecf7560db7e,536,Sánchez Cotán 10,,37.2018464,-3.6043302,,,0,,,2,
bbab0f79-4c81-4b1e-b414-2e3996c061a3,537,Sánchez Cotán 1,,37.2018194,-3.6043468,,,0,,,2,
fcb34d02-3192-436b-9d6f-0d4502e8280b,538,Sánchez Cotán 28,,37.2045174,-3.6038266,,,0,,,2,
5a1ef548-011c-481d-8338-8a64ab371ba8,539,Sánchez Cotán 7,,37.2039235,-3.603993,,,0,,,2,
569cbf8d-9e6a-4adf-b8bc-99597ce799d5,540,Sánchez Cotán 40,,37.2064614,-3.6040252,,,0,,,2,
dd417b49-b607-4899-bb34-62ea0441bb68,541,Sánchez Cotán 37,,37.206081,-3.6040521,,,0,,,2,
00eff671-7307-49e3-a399-44aa67da5421,542,Sancho Panza 2,,37.1630953,-3.5878301,,,0,,,2,
06c115fc-a706-47ac-822b-c5e829819839,543,Sancho Panza 18,,37.1620095,-3.5903781,,,0,,,2,
ddac09ad-a4c7-467e-8ac9-f2028f4a4837,544,Santiago 75,,37.1703358,-3.5911095,,,0,,,2,
e908731f-8da7-460d-bc65-0b77dce9ca01,545,Santiago 39,,37.1717459,-3.5926224,,,0,,,2,
0af99622-0dd1-49ff-9bce-2926b960a37e,546,Plaza Realejo,,37.1733363,-3.5940075,,,0,,,2,
a22a3313-a7e3-4669-b316-46ec227fedf7,548,Severo Ochoa 11,,37.1824671,-3.6054897,,,0,,,2,
a6c09dae-f30b-43c2-a712-d8385b33c8b8,549,Severo Ochoa - Comedores Universitarios,,37.1825057,-3.6055486,,,0,,,2,
b498c6a1-eab2-4218-90ac-7776819e1886,551,Prof. Vicente Callao - Facultad Teología,,37.1952832,-3.5985607,,,0,,,2,
43f1a4f5-e3b7-477f-9b39-68477a1bd310,552,Prof. Vicente Callao - Fte Facultad Teología,,37.1951681,-3.5986608,,,0,,,2,
5b4c09a9-92eb-46aa-a874-63cdb974076d,553,Tete Montoliú - Junta de Andalucía,,37.1981473,-3.6067067,,,0,,,2,
e857bc67-67b2-4f2e-9625-f57da6963d47,554,Tete Montoliú-Centro Comercial,,37.1974785,-3.6095348,,,0,,,2,
f5c05b35-121e-484f-87f1-0b9cce921a30,555,Tete Montoliú 6,,37.1971836,-3.6092005,,,0,,,2,
c914d5cb-511c-40e6-bec6-308b9219261b,556,Tete  Montoliú 16 - Fte Junta de Andalucía,,37.1981166,-3.6063963,,,0,,,2,
e6ae1811-064a-499a-aa4f-9d2cf252f173,558,Torre de Comares 8,,37.1521248,-3.5941494,,,0,,,2,
1edfcf32-d165-4d1a-88b3-9d150719b829,559,Torre de Comares-Palacio Deportes,,37.1522872,-3.5943209,,,0,,,2,
2cad241c-eefb-420c-8be9-2ee32c64989f,560,Ctra. Huétor Vega Fte 20 - Villa Argaz,,37.1537817,-3.5827471,,,0,,,2,
bf8557db-6be6-4cf5-94df-3cbef798d11d,561,Poeta Gracián 2,,37.1536349,-3.6000877,,,0,,,2,
fecb85a4-4aa0-406e-8e9a-6ae2a053c338,562,Poeta Gracián 8,,37.1534613,-3.5985472,,,0,,,2,
dad69a46-88ca-4c4c-948c-737be8c78785,563,Fontiveros 46,,37.1612956,-3.593645,,,0,,,2,
eddaa230-4580-410c-8053-b7ebaacfc31e,565,Avda. Cervantes 13,,37.1652284,-3.5889994,,,0,,,2,
346b8404-c5d6-483f-9e80-7c4ecda78601,566,Avda. Santa María Alhambra - Parking Generalife,,37.1712188,-3.5807258,,,0,,,2,
eda3875d-ad1a-4966-ad63-a5fa333e4dc2,567,Avda. Santa María Alhambra - Fte Hospital,,37.1640444,-3.5723769,,,0,,,2,
3e1978d9-71ea-4621-b7f8-08578ea4b78c,568,Ctra. Murcia 65 - Fajalauza,,37.1871683,-3.5930871,,,0,,,2,
6639991e-5028-423b-9d4f-35ce153fb475,569,Ctra. Murcia 55,,37.1843733,-3.594144,,,0,,,2,
ce33803f-7e30-401c-9c97-e9ff87cc842e,570,Ctra. Murcia 47 - Col. Ave Mª San Cristobal,,37.1836381,-3.5958445,,,0,,,2,
9e11c982-533b-468c-adba-0935532f92c8,571,Ctra. Murcia - Cármenes de Rolando,,37.1853648,-3.5963649,,,0,,,2,
083a2324-ccbf-403c-b566-8a7701a2a5a9,572,Paseo Cartuja 4 - Cristo de la Yedra,,37.1890658,-3.6005063,,,0,,,2,
efc4aa19-4f5f-4451-8d1e-35895cee24a1,574,Paseo de la Bomba 17,,37.1680783,-3.5890263,,,0,,,2,
7871676f-93da-4ae5-8265-d738ca96d039,575,Paseo de los Basilios 2 - Escolapios,,37.1683748,-3.5952312,,,0,,,2,
7c8e22fc-b4eb-45e5-9aeb-1e7c618ff1c3,576,Ctra. de la Sierra 137,,37.1636953,-3.5742848,,,0,,,2,
34a3e4b6-86f7-4bd6-ac38-b5f509ef2445,577,Ctra. de la Sierra 69,,37.1653325,-3.5811388,,,0,,,2,
8749f716-63b0-4d27-94c3-b70b0e8be950,578,Ctra. de la Sierra 49,,37.1658953,-3.5831094,,,0,,,2,
5db00908-b88f-423f-8936-232b51d3c6f8,579,Ctra. de la Sierra 31,,37.1664511,-3.5850119,,,0,,,2,
722923e5-2090-4a57-99e3-0bbbc7a5b868,580,Ctra. de la Sierra 87,,37.164154,-3.5767989,,,0,,,2,
47992cc0-60e9-4d6b-8b1e-657623892f79,581,Ctra. de la Sierra 71,,37.1646286,-3.5786693,,,0,,,2,
5bc81c68-4d78-441e-8588-33a0451950a2,582,Acera del Darro 1 - Fuente de las Batallas,,37.1713328,-3.5985803,,,0,,,2,
c109f717-4786-494f-a82d-4501bb07440e,583,Gran Vía 5- Catedral,,37.1763936,-3.5978978,,,0,,,2,
583c0c19-4908-4c8d-aa37-c8a4663698c3,584,Catedral Línea Buho,,37.1768925,-3.5981545,,,0,,,2,
38e14c35-d25c-49ab-a57f-74e30555a26f,586,San Matias 16,,37.1736452,-3.5968239,,,0,,,2,
beb7f1a6-00a2-4e4e-ae7b-e9607f74759d,587,Paseo del Salón 11 - Plaza Carretas,,37.1698195,-3.5935538,,,0,,,2,
da8a1070-f625-48b9-a2e4-c2f28fc8669d,589,Avda. Dílar 33,,37.1588672,-3.5998301,,,0,,,2,
77cdd5da-69d5-47eb-a80b-563972ec13ad,602,Fernando de los Ríos - Parque de las Ciencias,,37.1614152,-3.604095,,,0,,,2,
5c6eea87-dce5-4e28-b2ae-4761c17027fa,605,Maria Goyri - Complejo Deportivo Chana,,37.1929692,-3.6291133,,,0,,,2,
422b5170-00eb-472e-98e0-bed4b6e13e73,607,Periodista Rafael Gómez Montero 3,,37.1975441,-3.6243938,,,0,,,2,
ac4ea11a-161a-4bd3-8171-558fcb3dbee1,609,Julio Moreno Dávila 19,,37.2031714,-3.598001,,,0,,,2,
